,LocID,LocNomLocMJSP,LocGeog,LocAtv,EmpID,LocLat,LocLong,LocMunGeoId,MunGeoNom,UFGeoSgl,nearest_node,nearest_edge_1,nearest_edge_2,edge_key,street_type_crossing,street_type_mini_roundabout,street_type_motorway_junction,street_type_traffic_signals,street_type_turning_circle,street_type_unknown
0,11575,SP - CAMPINAS - HEITOR PENTEADO - SENT RODOVIA > CENTRO,0xE6100000010C5A457F68E6E536C088F4DBD7818147C0,1,4,-22.898047,-47.011775,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
1,11576,SP - CAMPINAS - HEITOR PENTEADO - SENT RODOVIA > CENTRO,0xE6100000010C5A457F68E6E536C088F4DBD7818147C0,1,4,-22.898047,-47.011775,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
2,11577,SP - CAMPINAS - HEITOR PENTEADO - SENT CENTRO > RODOVIA/SOUSAS,0xE6100000010C5A457F68E6E536C088F4DBD7818147C0,1,4,-22.898047,-47.011775,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
3,11578,SP - CAMPINAS - HEITOR PENTEADO - SENT CENTRO > RODOVIA/SOUSAS,0xE6100000010C5A457F68E6E536C088F4DBD7818147C0,1,4,-22.898047,-47.011775,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
4,11579,SP - CAMPINAS - LIX DA CUNHA / SAIDA - SENT SENTIDO TREVO DA BOSCH,0xE6100000010C3D49BA66F2E536C0FCA5457D928D47C0,1,4,-22.89823,-47.106033,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
5,11580,SP - CAMPINAS - LIX DA CUNHA / SAIDA - SENT SENTIDO TREVO DA BOSCH,0xE6100000010C3D49BA66F2E536C0FCA5457D928D47C0,1,4,-22.89823,-47.106033,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
6,11581,SP - CAMPINAS - LIX DA CUNHA / SAIDA - SENT SENTIDO TREVO DA BOSCH,0xE6100000010C3D49BA66F2E536C0FCA5457D928D47C0,1,4,-22.89823,-47.106033,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
7,11582,SP - CAMPINAS - LIX DA CUNHA /ENTRANDO - SENT SENTIDO CENTRO,0xE6100000010C292504ABEAE536C0211E8997A78D47C0,1,4,-22.898112,-47.106677,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
8,11583,SP - CAMPINAS - LIX DA CUNHA /ENTRANDO - SENT SENTIDO CENTRO,0xE6100000010C292504ABEAE536C0211E8997A78D47C0,1,4,-22.898112,-47.106677,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
9,11584,SP - CAMPINAS - LIX DA CUNHA /ENTRANDO - SENT SENTIDO CENTRO,0xE6100000010C292504ABEAE536C0211E8997A78D47C0,1,4,-22.898112,-47.106677,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
10,11585,SP - CAMPINAS - JD EULINA - SENT SENTIDO TREVO DA BOSCH,0xE6100000010C0ABC934F8FE536C097715303CD8D47C0,1,4,-22.896718,-47.107819,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
11,11586,SP - CAMPINAS - JD EULINA - SENT SENTIDO TREVO DA BOSCH,0xE6100000010C0ABC934F8FE536C097715303CD8D47C0,1,4,-22.896718,-47.107819,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
12,11587,SP - CAMPINAS - RUA CONDE D EU - SENT SENTIDO ESTADIO BRINCO DE OURO/BAIRRO SAO FERNANDO,0xE6100000010C085BECF659E936C0C5538F34B88547C0,1,4,-22.911529,-47.044684,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
13,11588,SP - CAMPINAS - RUA CONDE D EU - SENT SENTIDO ESTADIO BRINCO DE OURO/BAIRRO SAO FERNANDO,0xE6100000010C085BECF659E936C0C5538F34B88547C0,1,4,-22.911529,-47.044684,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
14,11589,SP - CAMPINAS - RUA CONDE D EU - SENT SENTIDO ESTADIO BRINCO DE OURO/BAIRRO SAO FERNANDO,0xE6100000010C085BECF659E936C0C5538F34B88547C0,1,4,-22.911529,-47.044684,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
15,11590,SP - CAMPINAS - MOGI/CAMPINAS - ENTRANDO - SENT ENTRANDO,0xE6100000010C97749483D9D836C079944A78428547C0,1,4,-22.847069,-47.041091,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
16,11591,SP - CAMPINAS - MOGI/CAMPINAS - ENTRANDO - SENT ENTRANDO,0xE6100000010C97749483D9D836C079944A78428547C0,1,4,-22.847069,-47.041091,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
17,11592,SP - CAMPINAS - MOGI/CAMPINAS - ENTRANDO - SENT ENTRANDO,0xE6100000010C97749483D9D836C079944A78428547C0,1,4,-22.847069,-47.041091,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
18,11593,SP - CAMPINAS - CAMPINAS/MOGI - SAINDO - SENT SAINDO,0xE6100000010CBDAB1E300FD936C0E8887C97528547C0,1,4,-22.847888,-47.041583,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
19,11594,SP - CAMPINAS - CAMPINAS/MOGI - SAINDO - SENT SAINDO,0xE6100000010CBDAB1E300FD936C0E8887C97528547C0,1,4,-22.847888,-47.041583,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
20,11595,SP - CAMPINAS - PRESTES MAIA TREVO - SENT ENTRANDO,0xE6100000010C47E5266A69EE36C071935165188947C0,1,4,-22.931296,-47.071057,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
21,11596,SP - CAMPINAS - PRESTES MAIA TREVO - SENT ENTRANDO,0xE6100000010C47E5266A69EE36C071935165188947C0,1,4,-22.931296,-47.071057,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
22,11597,SP - CAMPINAS - PRESTES MAIA TREVO - SENT ENTRANDO,0xE6100000010C47E5266A69EE36C071935165188947C0,1,4,-22.931296,-47.071057,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
23,11598,SP - CAMPINAS - PRESTES MAIA TREVO - SENT RODOVIA,0xE6100000010C47E5266A69EE36C071935165188947C0,1,4,-22.931296,-47.071057,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
24,11599,SP - CAMPINAS - PRESTES MAIA TREVO - SENT RODOVIA,0xE6100000010C47E5266A69EE36C071935165188947C0,1,4,-22.931296,-47.071057,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
25,11600,SP - CAMPINAS - PRESTES MAIA TREVO - SENT RODOVIA,0xE6100000010C47E5266A69EE36C071935165188947C0,1,4,-22.931296,-47.071057,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
26,11601,SP - CAMPINAS - DECATHLON - SENT BAIRRO,0xE6100000010C2250FD8348E236C05036E50AEF8047C0,1,4,-22.883919,-47.007295,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
27,11602,SP - CAMPINAS - DECATHLON - SENT BAIRRO,0xE6100000010C2250FD8348E236C05036E50AEF8047C0,1,4,-22.883919,-47.007295,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
28,11603,SP - CAMPINAS - DECATHLON - SENT RODOVIA,0xE6100000010C2250FD8348E236C05036E50AEF8047C0,1,4,-22.883919,-47.007295,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
29,11604,SP - CAMPINAS - DECATHLON - SENT RODOVIA,0xE6100000010C2250FD8348E236C05036E50AEF8047C0,1,4,-22.883919,-47.007295,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
30,11605,SP - CAMPINAS - CAM10 - SENT SENTIDO SAN CONRADO,0xE6100000010CC7F484251EDC36C011DF89592F7E47C0,1,4,-22.859835,-46.98582,4198,CAMPINAS,SP,26035126,1102331648,582557,0,0.0,0.0,0.0,0.0,0.0,1.0
31,11606,SP - CAMPINAS - CAM10 - SENT SENTIDO ROD D PEDRO / CENTRO,0xE6100000010CC7F484251EDC36C011DF89592F7E47C0,1,4,-22.859835,-46.98582,4198,CAMPINAS,SP,26035126,1102331648,582557,0,0.0,0.0,0.0,0.0,0.0,1.0
32,11607,SP - CAMPINAS - ENTREVERDES - SENT BAIRRO / SOUSAS,0xE6100000010C00C63368E8D736C008E57D1CCD7B47C0,1,4,-22.84339,-46.967197,4198,CAMPINAS,SP,26035126,1102331648,582557,0,0.0,0.0,0.0,0.0,0.0,1.0
33,11608,SP - CAMPINAS - ENTREVERDES - SENT BAIRRO / SOUSAS,0xE6100000010C00C63368E8D736C008E57D1CCD7B47C0,1,4,-22.84339,-46.967197,4198,CAMPINAS,SP,26035126,1102331648,582557,0,0.0,0.0,0.0,0.0,0.0,1.0
34,11609,SP - CAMPINAS - ENTREVERDES - SENT CENTRO / ROD D PEDRO,0xE6100000010C00C63368E8D736C008E57D1CCD7B47C0,1,4,-22.84339,-46.967197,4198,CAMPINAS,SP,26035126,1102331648,582557,0,0.0,0.0,0.0,0.0,0.0,1.0
35,11610,SP - CAMPINAS - ENTREVERDES - SENT CENTRO / ROD D PEDRO,0xE6100000010C00C63368E8D736C008E57D1CCD7B47C0,1,4,-22.84339,-46.967197,4198,CAMPINAS,SP,26035126,1102331648,582557,0,0.0,0.0,0.0,0.0,0.0,1.0
36,11611,SP - CAMPINAS - MACKENZIE ENTRANDO - SENT CENTRO,0xE6100000010CEB8B84B69CE336C01C7C6132558247C0,1,4,-22.88911,-47.018225,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
37,11612,SP - CAMPINAS - MACKENZIE ENTRANDO - SENT CENTRO,0xE6100000010CEB8B84B69CE336C01C7C6132558247C0,1,4,-22.88911,-47.018225,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
38,11613,SP - CAMPINAS - MACKENZIE SAINDO - SENT RODOVIA,0xE6100000010CE694809884E336C0ACE5CE4C308247C0,1,4,-22.888742,-47.017099,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
39,11614,SP - CAMPINAS - MACKENZIE SAINDO - SENT RODOVIA,0xE6100000010CE694809884E336C0ACE5CE4C308247C0,1,4,-22.888742,-47.017099,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
40,11615,SP - CAMPINAS - JOSE BONIFACIO SENTIDO HEITOR PENTEADO - SENT SAINDO,0xE6100000010C3C69E1B20AE736C0D192C7D3F28347C0,1,4,-22.902507,-47.030848,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
41,11616,SP - CAMPINAS - JOSE BONIFACIO SENTIDO HEITOR PENTEADO - SENT SAINDO,0xE6100000010C3C69E1B20AE736C0D192C7D3F28347C0,1,4,-22.902507,-47.030848,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
42,11617,SP - CAMPINAS - TAPETAO - SENT RODOVIA,0xE6100000010C88F4DBD781DF36C0ADFA5C6DC58847C0,1,4,-22.873075,-47.068525,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
43,11618,SP - CAMPINAS - TAPETAO - SENT RODOVIA,0xE6100000010C88F4DBD781DF36C0ADFA5C6DC58847C0,1,4,-22.873075,-47.068525,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
44,11619,SP - CAMPINAS - TAPETAO - SENT RODOVIA,0xE6100000010C88F4DBD781DF36C0ADFA5C6DC58847C0,1,4,-22.873075,-47.068525,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
45,11620,SP - CAMPINAS - CARLOS GRIMALDI - SENT CENTRO,0xE6100000010C1E6B4606B9DF36C03BFDA02E528447C0,1,4,-22.873917,-47.033758,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
46,11621,SP - CAMPINAS - CARLOS GRIMALDI - SENT CENTRO,0xE6100000010C1E6B4606B9DF36C03BFDA02E528447C0,1,4,-22.873917,-47.033758,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
47,11622,SP - CAMPINAS - TREVO DE VALINHOS - SENT ENTRANDO,0xE6100000010C6B0E10CCD1F336C013B9E00CFE8247C0,1,4,-22.95242,-47.023378,413,VALINHOS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
48,11623,SP - CAMPINAS - TREVO DE VALINHOS - SENT ENTRANDO,0xE6100000010C6B0E10CCD1F336C013B9E00CFE8247C0,1,4,-22.95242,-47.023378,413,VALINHOS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
49,11624,SP - CAMPINAS - TREVO DE VALINHOS - SENT SAINDO,0xE6100000010C6B0E10CCD1F336C013B9E00CFE8247C0,1,4,-22.95242,-47.023378,413,VALINHOS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
50,11625,SP - CAMPINAS - TREVO DE VALINHOS - SENT SAINDO,0xE6100000010C6B0E10CCD1F336C013B9E00CFE8247C0,1,4,-22.95242,-47.023378,413,VALINHOS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
51,11626,SP - CAMPINAS - AV  DR MORAES SALLES (LAURAO) - SENT SAINDO,0xE6100000010C19E8DA17D0E736C0E481C8224D8647C0,1,4,-22.905519,-47.049229,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
52,11627,SP - CAMPINAS - AV  DR MORAES SALLES (LAURAO) - SENT SAINDO,0xE6100000010C19E8DA17D0E736C0E481C8224D8647C0,1,4,-22.905519,-47.049229,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
53,11628,SP - CAMPINAS - AV  DR MORAES SALLES (LAURAO) - SENT SAINDO,0xE6100000010C19E8DA17D0E736C0E481C8224D8647C0,1,4,-22.905519,-47.049229,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
54,11629,SP - CAMPINAS - PRESTES MAIA PONTE - SENT CENTRO,0xE6100000010CE108522976EC36C039268BFB8F8847C0,1,4,-22.923678,-47.066894,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
55,11630,SP - CAMPINAS - PRESTES MAIA PONTE - SENT CENTRO,0xE6100000010CE108522976EC36C039268BFB8F8847C0,1,4,-22.923678,-47.066894,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
56,11631,SP - CAMPINAS - SAO MARCOS / CDHU SAN MARTIN - SENT SAINDO,0xE6100000010CEC360935A0D736C09D871383099347C0,1,4,-22.84228832,-47.14872778,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
57,11632,SP - CAMPINAS - SAO MARCOS / CDHU SAN MARTIN - SENT SAINDO,0xE6100000010CEC360935A0D736C09D871383099347C0,1,4,-22.84228832,-47.14872778,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
58,11633,SP - CAMPINAS - SAO MARCOS / CDHU SAN MARTIN - SENT ENTRANDO,0xE6100000010CEC360935A0D736C09D871383099347C0,1,4,-22.84228832,-47.14872778,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
59,11634,SP - CAMPINAS - SAO MARCOS / CDHU SAN MARTIN - SENT ENTRANDO,0xE6100000010CEC360935A0D736C09D871383099347C0,1,4,-22.84228832,-47.14872778,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
60,11635,SP - CAMPINAS - JBD - RUA ENAULT VALEC - SENT CENTRO,0xE6100000010CFACF9A1F7FE936C0BEBD6BD0978C47C0,1,4,-22.912096,-47.098383,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
61,11636,SP - CAMPINAS - JBD - RUA ENAULT VALEC - SENT CENTRO,0xE6100000010CFACF9A1F7FE936C0BEBD6BD0978C47C0,1,4,-22.912096,-47.098383,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
62,11637,SP - CAMPINAS - JBD - RUA ENAULT VALEC - SENT CENTRO,0xE6100000010CFACF9A1F7FE936C0BEBD6BD0978C47C0,1,4,-22.912096,-47.098383,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
63,11638,SP - CAMPINAS - GRAMADO - ENTRADA - SENT BAIRRO,0xE6100000010C65C405A051E636C03FC7478B338247C0,1,4,-22.899683,-47.017198,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
64,11639,SP - CAMPINAS - GRAMADO - ENTRADA - SENT BAIRRO,0xE6100000010C65C405A051E636C03FC7478B338247C0,1,4,-22.899683,-47.017198,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
65,11640,SP - CAMPINAS - GRAMADO - SAIDA - SENT SAINDO,0xE6100000010CC7629B5434E636C0BC749318048247C0,1,4,-22.899236,-47.01575,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
66,11641,SP - CAMPINAS - GRAMADO - SAIDA - SENT SAINDO,0xE6100000010CC7629B5434E636C0BC749318048247C0,1,4,-22.899236,-47.01575,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
67,11642,SP - CAMPINAS - JBD - TRANSAMAZONICA - SENT BAIRRO,0xE6100000010CE49F19C407EA36C09DBCC804FC8C47C0,1,4,-22.914181,-47.101441,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
68,11643,SP - CAMPINAS - JBD - TRANSAMAZONICA - SENT BAIRRO,0xE6100000010CE49F19C407EA36C09DBCC804FC8C47C0,1,4,-22.914181,-47.101441,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
69,11644,SP - CAMPINAS - JBD - TRANSAMAZONICA - SENT BAIRRO,0xE6100000010CE49F19C407EA36C09DBCC804FC8C47C0,1,4,-22.914181,-47.101441,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
70,11645,SP - CAMPINAS - UNICAMP - PORTARIA 06 - SENT SAINDO,0xE6100000010C2F3196E997D436C01840F850A28747C0,1,4,-22.830443,-47.059641,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
71,11646,SP - CAMPINAS - UNICAMP - PORTARIA 06 - SENT SAINDO,0xE6100000010C2F3196E997D436C01840F850A28747C0,1,4,-22.830443,-47.059641,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
72,11647,SP - CAMPINAS - UNICAMP - PORTARIA 06 - SENT ENTRANDO,0xE6100000010C2F3196E997D436C01840F850A28747C0,1,4,-22.830443,-47.059641,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
73,11648,SP - CAMPINAS - UNICAMP - PORTARIA 06 - SENT ENTRANDO,0xE6100000010C2F3196E997D436C01840F850A28747C0,1,4,-22.830443,-47.059641,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
74,11649,SP - CAMPINAS - UNICAMP - PORTARIA 05 - SENT ENTRANDO,0xE6100000010CA6D425E318D536C0A1A014ADDC8747C0,1,4,-22.832411,-47.061422,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
75,11650,SP - CAMPINAS - UNICAMP - PORTARIA 05 - SENT ENTRANDO,0xE6100000010CA6D425E318D536C0A1A014ADDC8747C0,1,4,-22.832411,-47.061422,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
76,11651,SP - CAMPINAS - UNICAMP - PORTARIA 05 - SENT SAINDO,0xE6100000010CA6D425E318D536C0A1A014ADDC8747C0,1,4,-22.832411,-47.061422,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
77,11652,SP - CAMPINAS - UNICAMP - PORTARIA 04 - SENT ENTRANDO,0xE6100000010C7C9E3F6D54D336C03CF6B3588A8847C0,1,4,-22.825507,-47.066722,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
78,11653,SP - CAMPINAS - UNICAMP - PORTARIA 04 - SENT ENTRANDO,0xE6100000010C7C9E3F6D54D336C03CF6B3588A8847C0,1,4,-22.825507,-47.066722,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
79,11654,SP - CAMPINAS - UNICAMP - PORTARIA 04 - SENT ENTRANDO,0xE6100000010C7C9E3F6D54D336C03CF6B3588A8847C0,1,4,-22.825507,-47.066722,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
80,11655,SP - CAMPINAS - UNICAMP - PORTARIA 05 - SENT SAINDO,0xE6100000010CA6D425E318D536C0A1A014ADDC8747C0,1,4,-22.832411,-47.061422,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
81,11656,SP - CAMPINAS - UNICAMP - PORTARIA 03 - SENT SAINDO,0xE6100000010C53E9279CDDD236C0A45016BEBE8847C0,1,4,-22.823694,-47.068321,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
82,11657,SP - CAMPINAS - UNICAMP - PORTARIA 03 - SENT SAINDO,0xE6100000010C53E9279CDDD236C0A45016BEBE8847C0,1,4,-22.823694,-47.068321,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
83,11658,SP - CAMPINAS - UNICAMP - PORTARIA 02 - SENT ENTRANDO,0xE6100000010C5E9F39EB53D236C0986E1283C08847C0,1,4,-22.821593,-47.068375,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
84,11659,SP - CAMPINAS - UNICAMP - PORTARIA 02 - SENT ENTRANDO,0xE6100000010C5E9F39EB53D236C0986E1283C08847C0,1,4,-22.821593,-47.068375,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
85,11660,SP - CAMPINAS - UNICAMP - PORTARIA 02 - SENT SAINDO,0xE6100000010C5E9F39EB53D236C0986E1283C08847C0,1,4,-22.821593,-47.068375,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
86,11661,SP - CAMPINAS - UNICAMP - PORTARIA 02 - SENT SAINDO,0xE6100000010C5E9F39EB53D236C0986E1283C08847C0,1,4,-22.821593,-47.068375,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
87,11662,SP - CAMPINAS - UNICAMP - PORTARIA 01 - SENT ENTRANDO,0xE6100000010CEE224C512ED136C0FCC3961E4D8947C0,1,4,-22.817113,-47.072666,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
88,11663,SP - CAMPINAS - UNICAMP - PORTARIA 01 - SENT ENTRANDO,0xE6100000010CEE224C512ED136C0FCC3961E4D8947C0,1,4,-22.817113,-47.072666,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
89,11664,SP - CAMPINAS - UNICAMP - PORTARIA 01 - SENT SAINDO,0xE6100000010CEE224C512ED136C0FCC3961E4D8947C0,1,4,-22.817113,-47.072666,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
90,11665,SP - CAMPINAS - UNICAMP - PORTARIA 01 - SENT SAINDO,0xE6100000010CEE224C512ED136C0FCC3961E4D8947C0,1,4,-22.817113,-47.072666,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
91,11666,SP - CAMPINAS - JOAQUIM EGIDIO/RODD PEDRO - SENT RODOVIA,0xE6100000010CFD6B79E57AE336C07E1EA33CF37847C0,1,4,-22.888594,-46.944923,4198,CAMPINAS,SP,26035126,26035175,26035126,0,0.0,0.0,0.0,0.0,0.0,1.0
92,11667,SP - CAMPINAS - JOAQUIM EGIDIO/RODD PEDRO - SENT BAIRRO,0xE6100000010CFD6B79E57AE336C07E1EA33CF37847C0,1,4,-22.888594,-46.944923,4198,CAMPINAS,SP,26035126,26035175,26035126,0,0.0,0.0,0.0,0.0,0.0,1.0
93,11668,SP - CAMPINAS - JOAQUIM EGIDIO / SP081 - SENT ENTRANDO BAIRRO,0xE6100000010C331B649291E336C0144031B2647847C0,1,4,-22.88894,-46.940573,4198,CAMPINAS,SP,26035126,26035175,26035126,0,0.0,0.0,0.0,0.0,0.0,1.0
94,11669,SP - CAMPINAS - JOAQUIM EGIDIO / SP081 - SENT SAINDO SP081,0xE6100000010C331B649291E336C0144031B2647847C0,1,4,-22.88894,-46.940573,4198,CAMPINAS,SP,26035126,26035175,26035126,0,0.0,0.0,0.0,0.0,0.0,1.0
95,11670,SP - CAMPINAS - CIMCAMP - SENT VISITANTES,0xE6100000010C4F1F813FFCE836C011346612F58847C0,1,4,-22.910099,-47.069979,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
96,11671,SP - CAMPINAS - JBD - SENTIDO CAPITAL - SENT RODOVIA,0xE6100000010C08093176F0E936C0D98864BDC98C47C0,1,4,-22.9138254,-47.09990661,4198,CAMPINAS,SP,1102331648,1102331648,582557,0,0.0,0.0,1.0,0.0,0.0,0.0
